"","IDN","ISBN","year","author","language","title","uniform.title","publisher","country"
"4281","990007896690603392","3888490545","2005","Klostermann, Karel","ger","Im Böhmerwaldparadies","V ráji šumavském","Passau","XA-DE"
"4282","990008067310603392","9548806169","1998","Kolleritsch, Alfred","bul","Imeto na bolkata","fail","[Sofija]","XA-BG"
"4285","990010471930603392","9788496489424","2006","Zweig, Stefan","spa","La impaciencia del corazón","Ungeduld des Herzens","Barcelona","XA-ES"
"4286","990006137440603392","3546003357","2003","Monaldi, Rita","ger","Imprimatur","Imprimatur","München","XA-DE-BY"
"4288","990015739960603392","9783499241192","2007","Picarda, Tania","ger","In den Fesseln der Begierde","Lured by lust","Reinbek bei Hamburg","XA-DE"
"4289","990005777130603392","355135264X","2003","Thor, Annika","ger","In der Tiefe des Meeres","Havets djup","Hamburg","XA-DE"
"4290","990016115450603392","8090368700","2005","Voda Eschgfäller, Sabine","cze","In die Ecke gesprochen","fail","Olomouc","XA-CZ"
"4293","990008613980603392","3039109502","2006","Stifter, Adalbert","eng","Indian Summer","Nachsommer","Bern","XA-CH"
"4295","990006835610603392","9985654234","2003","Zweig, Stefan","est","Inimkonna tähetunnid","Sternstunden der Menschheit","Tallinn","XA-EE"
"4299","990005129280603392","355135104X","2001","Thor, Annika","ger","Eine Insel im Meer","En ö i havet","Hamburg","XA-DE"
"4303","990008006010603392","0952766957","2002","Celan, Paul","eng","Irish (2)","Irisch","Edinburgh","XA-GB"
"4316","990016190810603392","9788025307656","2008","Brezina, Thomas","cze","Jak vyčarovat superkluka","fail","Praha","XA-CZ"
"4317","990047200760603392","9783314219177","2007","Janisch, Heinz","fre","Le jardin d'enfants, une vraie jungle !","fail","Gossau","XA-CH"
"4321","990007034000603392","9639338133","2001","Bohatta, Ida","hun","Jeges Maci","Eisbärli","Budapest","XA-HU"
"4322","990027313460603392","207056066X","1985","Varvasovszky, László","fre","Jérémie au pays des ombres","Honki im Schattenland","[Paris]","XA-FR"
"4324","990016065090603392","9789639338623","2007","Bohatta, Ida","hun","Jó a kedvünk","Wir sind vergnügt","Budapest","XA-HU"
"4326","990005372480603392","1862073783","2000","Roth, Joseph","eng","Job","Hiob","London","XA-GB"
"4327","990015783040603392","9789738853645","2007","Mitterer, Erika","rum","Jocurile noastre toate","Alle unsere Spiele","Sibiu","XA-RO"
"4329","990004957140603392","8085637618","2001","Zweig, Stefan","cze","Joseph Fouché","Joseph Fouché","Praha","XA-CZ"
"4331","990008036970603392","2253029823","2005","Kafka, Franz","fre","Journal","fail","Paris","XA-FR"
"4334","990017213380603392","9788020417251","2008","Brezina, Thomas","cze","Jsem superstar","Wahnsinn! Ich bin ein Star","Praha","XA-CZ"
"4335","990006905730603392","8420447560","2003","Nöstlinger, Christine","spa","Juan, Julia y Jericó","Jokel, Jula und Jericho","Madrid","XA-ES"
"4336","990014597280603392","9788637909958","2007","Handke, Peter","scc","Juče, na putu","Gestern unterwegs","Beograd","XA-SP"
"4338","990015665860603392","9783866155367","2007","Modiano, Patrick","ger","Eine Jugend","<<Une>> jeunesse","München","XA-DE"
"4339","990036510730603392","9985534050","2001","Brezina, Thomas","est","Juhtum sulle ja tiigritiimile","Im Donnertempel","[Tallinn]","XA-EE"
"4341","990036510360603392","9985955293","2005","Treiber, Jutta","est","Julia mängib Juliat","Julia spielt Julia","[Tallinn]","XA-EE"
"4342","990004203930603392","3538068321","2000","Ashford, Daisy","ger","Junge Gäste oder Mr. Salteenas Plan","<<The>> young visitors","Düsseldorf [u.a.]","XA-DE"
"4346","990038047590603392","9788686577467","2008","Nöstlinger, Christine","srp","Kad se umeša mislilac","<<Der>> Denker greift ein","Beograd","XA-SP"
"4348","990008511600603392","0393924793","2007","Kafka, Franz","eng","Kafka's selected stories","fail","New York, NY [u.a.]","XD-US"
"4349","990008266960603392","8205339309","2005","Kafka, Franz","nor","Kafkas beste","fail","[Oslo]","XA-NO"
"4350","990050302790603392","9789756227565","2008","Nöstlinger, Christine","tur","Kâğıt uçakla gizli gizli macera","Hugo, das Kind in den besten Jahren","İstanbul","XB-TR"
"4352","990017614980603392","5488000844","2005","Brezina, Thomas","rus","Kak brat'ev prevraščajut v ljagušek","Wie man Brüder in Frösche verwandelt","Moskva","XA-RU"
"4357","990006946590603392","4035320307","2002","FerraMikura, Vera","jpn","Kamibune no fushigi na tabi","<<Der>> alte und der junge und der kleine Stanislaus","Tōkyō","XB-JP"
"4359","990007587770603392","8949170744","2003","Nöstlinger, Christine","kor","Kangaji-nŭn-musŏpchi-anha","Hundegeschichten vom Franz","Sŏul","XB-KR"
"4361","990008176790603392","904710191X","2006","Roth, Joseph","dut","De Kapucijner Crypte","<<Die>> Kapuzinergruft","[Amsterdam]","XA-NL"
"4364","990012600510603392","9783446209350","2007","Stendhal","ger","Die Kartause von Parma","<<La>> charteuse de parma","München","XA-DE-BY"
"4368","990014080640603392","9789636285746","2006","Brezina, Thomas","hun","Katie Cat","Katie Cat","Budapest","XA-HU"
"4370","9958815762803338","8306026330","1997","Doderer, Heimito ","pol","Każdy może być mordercą","<<Ein>> Mord, den jeder begeht","Warszawa","XA-PL"
"4371","990015036080603392","9784309462448","2004","SacherMasoch, Leopold ","jpn","Kegawa o tsuketa Bīnasu","Venus im Pelz","Tōkyō","XB-JP"
"4374","990008040400603392","9639420123","2003","Brezina, Thomas","hun","A kincskereső hármas ikrek","<<Die>> sieben Rätsel der Ritterrunde","[Pápa]","XA-HU"
"4375","990015062750603392","9789639420694","2007","Brezina, Thomas","hun","A kincskereső hármas ikrek","<<Das>> Geheimnis der verbotenen Stadt","[Pápa]","XA-HU"
"4376","990015062720603392","9789639420571","2007","Brezina, Thomas","hun","A kincskereső hármas ikrek","<<Das>> verfluchte Gold der Titanic","[Pápa]","XA-HU"
"4377","990015062760603392","9789639420632","2007","Brezina, Thomas","hun","A kincskereső hármas ikrek","<<Der>> unheimlichste Schatz der Welt","[Pápa]","XA-HU"
"4378","990005566080603392","3936384762","2002","Quarantotti Gambini, Pier Antonio","ger","Ein Kinderspiel","<<L'>> onda dell'incrociatore","Hamburg","XA-DE"
"4382","990007033990603392","9639338192","2002","Bohatta, Ida","hun","Kisjézus a világ körül","Jesulein auf Reisen","Budapest","XA-HU"
"4385","990005649040603392","3933575826","2002","SaintExupéry, Antoine <<de>>","ger","Da klaane Prinz","<<Le>> petit prince <dt., Kärntner Mundart>","Nidderau","XA-DE"
"4386","990005239380603392","3933575559","2001","SaintExupéry, Antoine <<de>>","ger","Der klane Prinz","Le petit prince <dt., wienerisch>","Nidderau","XA-DE"
"4388","990014423020603392","9788025300558","2007","Brezina, Thomas","cze","Kletba slepého mága","<<Der>> Fluch des blinden Magiers","Praha","XA-CZ"
"4389","990004385810603392","3934774040","2000","Kohout, Pavel","ger","Die kluge Amsel","fail","Furth im Wald [u.a.]","XA-DE"
"4391","990017213070603392","9788025305577","2008","Brezina, Thomas","cze","Kočičí holka","Katie Cat","Praha","XA-CZ"
"4394","990011481580603392","5224032733","2002","Brezina, Thomas","rus","Komanda knikerbokerov","<<Die>> Tonne mit dem Totenkopf","Moskva","XA-RU"
"4395","990008165260603392","5224032717","2002","Brezina, Thomas","rus","Komanda knikerbokerov","fail","Moskva","XA-RU"
"4396","990008165320603392","5224032180","2002","Brezina, Thomas","rus","Komanda knikerbokerov","fail","Moskva","XA-RU"
"4397","990046339730603392","5224032725","2002","Brezina, Thomas","rus","Komanda knikerbokerov","<<Der>> Fluch des schwarzen Ritters","Moskva","XA-RU"
"4398","990008207640603392","5224032199","2002","Brezina, Thomas","rus","Komanda knikerbokerov","fail","Moskva","XA-RU"
"4399","990046340420603392","5708600020","1992","Brezina, Thomas","rus","Komanda knikerbokerov","<<Die>> Bodensee-Piraten auf der Spur","Moskva","XA-RU"
"4400","990046340370603392","5708600268","1993","Brezina, Thomas","rus","Komanda knikerbokerov","SOS vom Geisterschiff","Moskva","XA-RU"
"4401","990046340380603392","5708600055","1993","Brezina, Thomas","rus","Komanda knikerbokerov","<<Die>> Nacht der Weißwurst-Vampire","Moskva","XA-RU"
"4402","990046345200603392","5850443363","1999","Brezina, Thomas","rus","Komanda Tigrov","<<Der>> Pferde-Poltergeist","Moskva","XA-RU"
"4403","990046345240603392","5850443525","1999","Brezina, Thomas","rus","Komanda Tigrov","<<Die>> Ritter-Robots","Moskva","XA-RU"
"4404","990046345260603392","5850443517","1999","Brezina, Thomas","rus","Komanda Tigrov","<<Das>> Geisterflugzeug","Moskva","XA-RU"
"4405","990046612080603392","5850443355","1999","Brezina, Thomas","rus","Komanda Tigrov","Im Donner-Tempel","Moskva","XA-RU"
"4407","990007462230603392","8420464465","2003","Nöstlinger, Christine","spa","Konrad o el niño que salió de una lata de conservas","Konrad oder das Kind aus der Konservenbüchse","Madrid","XA-ES"
"4408","990013402130603392","9758142852","2007","Nöstlinger, Christine","tur","Konrad ya da konserve kutusundan çıkan çocuk","Konrad oder das Kind aus der Konservenbüchse","İstanbul","XB-TR"
"4409","990012957770603392","9607408993","2006","Zweig, Stefan","gre","Ho kosmos tu chthes","<<Die>> Welt von gestern <griech., neugriech.>","Athēna","XA-GR"
"4411","990009678920603392","9548806606","2006","Aigner, Christoph Wilhelm","bul","Kovčeg ot život na chartija","fail","[Sofija]","XA-BG"
"4417","990013378200603392","9984364313","2004","Nöstlinger, Christine","lav","Kristas slepenā dienasgrāmata","Susis geheimes Tagebuch","Rīgā","XA-LV"
"4424","990010470830603392","9949421012","2005","Haushofer, Marlen","est","Kuhu siis taks peab minema?","Wohin mit dem Dackel?","[Tallinn]","XA-EE"
"4426","990006008540603392","3458346376","2003","Svevo, Italo","ger","Kurze sentimentale Reise","Corto viaggio sentimentale","Frankfurt am Main","XA-DE"
"4427","990014066270603392","9783630621272","2007","Hůlová, Petra","ger","Kurzer Abriss meines Lebens in der mongolischen Steppe","Pamětʹ mojí babičce","München","XA-DE"
"4428","990016460310603392","9788080892234","2008","Brezina, Thomas","slo","Kúzla na trápnych rodičov","No Jungs! Der Peinliche-Eltern-Weghex-Zauberspruch","Bratislava","XA-SK"
"4429","990013407360603392","9789608264830","2007","Schnitzler, Arthur","gre","Hē Kyria Mperta Gkarlan","Frau Berta Garlan <griech., neugriech.>","Athēna","XA-GR"
"4435","990012283270603392","8073061864","2005","Simmel, Johannes Mario","cze","Láska je jen slovo","Liebe ist nur ein Wort","Praha [u.a.]","XA-CZ"
"4437","990008259040603392","3608935959","2005","Thomas, Chantal","ger","Leb wohl, Königin!","<<Les>> Adieux à la Reine","Stuttgart","XA-DE-BW"
"4438","990014077500603392","9783717521242","2007","Svevo, Italo","ger","Ein Leben","<<Una>> vita","Zürich","XA-IT"
"4442","990006085400603392","1862074712","2001","Roth, Joseph","eng","The legend of the holy drinker","<<Die>> Legende vom heiligen Trinker","London","XA-GB"
"4444","990007898390603392","0954598903","2005","Franzos, Karl Emil","eng","Leib Weihnachtskuchen and his child","Leib Weihnachtskuchen und sein Kind","Tighnabruaich [u.a.]","XA-GB"
"4450","990007754450603392","8072531476","2004","Stifter, Adalbert","cze","Lesní poutník","<<Der>> Waldgänger","Praha","XA-CZ"
"4453","990015026570603392","9989222762","2003","Rilke, Rainer Maria","alb","Letra një krijuesi të ri","Briefe an einen jungen Dichter","Shkup","XA-MK"
"4454","990005399240603392","0735813590","2000","Weninger, Brigitte","eng","A letter to Santa Claus","Luftpost für den Weihnachtsmann","New York [u.a.]","XA-GB"
"4457","990006796590603392","8817127655","2002","Schnitzler, Arthur","ita","Il libro dei motti e delle riflessioni","Buch der Sprüche und Bedenken","Milano","XA-IT"
"4458","990010055490603392","9783548606484","2006","Velikić, Dragan","ger","Lichter der Berührung","Severni zid","Berlin","XA-DE"
"4459","990010058090603392","9020283685","2005","Dahlke, Rüdiger","dut","De lichtheid van het loslaten","<<Die>> Leichtigkeit des Schwebens","Deventer","XA-NL"
"4461","990015737080603392","9783423246880","2008","Szép, Ernő","ger","Die Liebe am Nachmittag","Ádámcsutka","München","XA-DE-BY"
"4462","990004325350603392","3421054177","2000","Mácha, Karel Hynek","ger","""Die Liebe ging mit mir ...""","fail","Stuttgart [u.a.]","XA-DE"
"4463","990009007860603392","3442734630","2006","Tallis, Frank","ger","Die Liebermann-Papiere","Mortal Mischief","München","XA-DE"
"4464","990005555170603392","344235417X","2001","Ibbotson, Eva","ger","Das Lied eines Sommers","<<A>> song for summer","München","XA-DE"
"4465","990043058190603392","9783596166268","2008","Ibbotson, Eva","ger","Das Lied eines Sommers","<<A>> song for summer","Frankfurt am Main","XA-DE"
"4468","990007033980603392","9639338060","2001","Bohatta, Ida","hun","Lili és Zsuzsi","Wulli und Susi","Budapest","XA-HU"
"4469","990008631750603392","8879265202","2005","Nöstlinger, Christine","ita","Lilli superstar","Lillis Supercoup","San Dorlingo della Valle (Trieste)","XA-IT"
"4470","990017264350603392","9788845908163","2008","Canetti, Elias","ita","La lingua salvata","<<Die>> gerettete Zunge","Milano","XA-IT"
"4472","990008419780603392","9958778394","2005","Jelinek, Elfriede","bos","Ljubavnice","<<Die>> Liebhaberinnen","Zenica","XA-BA"
"4473","990014423180603392","9788025300336","2006","Brezina, Thomas","cze","Loď duchů","<<Die>> Rückkehr der Titanic","Praha","XA-CZ"
"4474","990011543710603392","9994364766","2005","Canetti, Elias","alb","Loja e syve","<<Das>> Augenspiel","Tiranë","XA-AL"
"4476","990012956230603392","1572411449","2005","Heller, Jakob Ludwig","eng","Long forgotten events from Imperial Austria","Längst vergessene Begebenheiten aus Alt-Österreich","Riverside, Calif.","XD-US"
"4477","990014421490603392","1590171209","2005","Hofmannsthal, Hugo ","eng","The Lord Chandos letter","fail","New York [u.a.]","XD-US"
"4478","990027312240603392","2070416003","2002","Handke, Peter","fre","Lucie im Wald mit dem Dingsda","Lucie im Wald mit dem Dingsda","[Paris]","XA-FR"
"4482","990007033970603392","9639338206","2002","Bohatta, Ida","hun","Lurkó","Schufti!","Budapest","XA-HU"
"4493","990036937010603392","8497939360","2006","Zweig, Stefan","spa","Magallanes","Magellan","Barcelona","XA-ES"
"4494","990006766010603392","8684515005","2003","Zweig, Stefan","scc","Magelan","Magellan","Zemun","XA-SP"
"4499","990017615030603392","9785488010086","2007","Brezina, Thomas","rus","Mal'čiški polučat po zaslugam","Jetzt gibt's Saures","Moskva","XA-RU"
"4505","990005635030603392","9639352314","2002","Rilke, Rainer Maria","hun","Malte Laurids Brigge feljegyzései","Die Aufzeichnungen des Malte Laurids Brigge","Budapest","XA-HU"
"4507","990016460410603392","9788080891701","2008","Brezina, Thomas","slo","Mám nenormálnu sestru!","No Jungs! Schwesterherz, du spinnst!","Bratislava","XA-SK"
"4508","990012057790603392","9788025300145","2007","Brezina, Thomas","cze","Máma, mistr trapasů","fail","Havlíčkův Brod","XA-CZ"
"4517","990016090500603392","9788845911873","2008","Roth, Joseph","ita","La marcia di Radetzky","Radetzkymarsch","Milano","XA-IT"
"4519","990014080600603392","9630781743","2006","Zweig, Stefan","hun","Mária Antoinette","Marie Antoinette","Budapest","XA-HU"
"4521","990005673250603392","2253150797","2001","Zweig, Stefan","fre","Marie Stuart","Maria Stuart","Paris","XA-FR"
"4523","990037761310603392","9785699178926","2007","Zweig, Stefan","rus","Marija Antuanetta","Marie Antoinette","Moskva","XA-RU"
"4527","990017615410603392","9785699152858","2007","Zweig, Stefan","rus","Marija Stjuart","Maria Stuart","Moskva","XA-RU"
"4528","990046437480603392","5850443746","2000","Brezina, Thomas","rus","Mark Mega i Fantom","<<Das>> Tal der heulenden Höhlen","Moskva","XA-RU"
"4529","990046345130603392","5850443932","2000","Brezina, Thomas","rus","Mark Mega i Fantom","Gefangen im Horrorland","Moskva","XA-RU"
"4530","990046345120603392","5850443738","2000","Brezina, Thomas","rus","Mark Mega i Fantom","Verschollen im Dämonendreieck","Moskva","XA-RU"
"4531","990048791280603392","1592641792","2007","Vogel, David","eng","Married life","Chai nissuim","New Milford, Conn. [u.a.]","XD-US"
"4532","990014597200603392","5352013863","2005","Kafka, Franz","rus","Master post-arta","fail","Sankt-Peterburg","XA-RU"
"4533","990012010810603392","8025300153","2005","Brezina, Thomas","cze","Matika a další pohromy","fail","Havlíčkův Brod","XA-CZ"
"4534","990012279930603392","9788089210350","2007","Brezina, Thomas","cze","Matika a ďalšie pohromy","fail","Bratislava","XA-CZ"
"4538","990004889580603392","3546002067","2001","Findley, Timothy","ger","Mauberleys Ende","Famous last words","München","XA-DE"
"4539","990014116100603392","9788854500952","2007","Brod, Max","ita","Max Brod - Franz Kafka. Un altro scrivere","Max Brod - Franz Kafka. Eine Freundschaft. Briefwechsel","Vicenza","XA-IT"
